pk,vm,na,k,cl,x
1.3010299956639813,-0.08769675715718096,0.01456997951667654,0.12220599647148248,0.003903703853960856,0.15632032015788008
1.3010299956639813,-0.087722470112249,0.014565278836855246,0.12221053904302355,0.0039017538518391136,0.15632242826828208
1.3010299956639813,-0.08774585435972017,0.014578028963670133,0.12219766719471016,0.0039002526200237132,0.15632405122159604
1.3010299956639813,-0.08777124503808183,0.014573145636439369,0.12220239422029627,0.0038983248997399647,0.1563261352435244
1.3010299956639813,-0.08779647947239691,0.014568174462592237,0.1222072099787987,0.003896408110488385,0.1563282074481207
1.3010299956639813,-0.08781937268838617,0.014580659224137971,0.1221946062177654,0.0038949404501416175,0.156329794107955
1.3010299956639813,-0.08784429521192624,0.014575511059149279,0.12219960071309938,0.0038930451910665358,0.1563318430366848
1.3010299956639813,-0.08786906647348969,0.014570277930756107,0.12220468102894716,0.00389116050300627,0.15633388053729047
1.3010299956639813,-0.08789148431512252,0.014582505104468324,0.12219233748548321,0.003889725276068882,0.15633543213397955
1.3010299956639813,-0.08791595358795688,0.014577100427864588,0.12219759103705491,0.0038878614006743178,0.15633744713440617
1.3010299956639813,-0.08793806012895104,0.01458916338707707,0.1221854134289887,0.0038864473981444,0.1563389757857898
1.3010299956639813,-0.08796223383018721,0.014583590631187601,0.1221908367097905,0.003884603872063948,0.15634096878695794
1.3010299956639813,-0.08798626412284007,0.014577937458133152,0.12219634121900678,0.0038827703513931913,0.1563429509714669
1.3010299956639813,-0.08800791998707375,0.014589755073753681,0.12218441143918088,0.0038813869928594658,0.15634444649420595
1.3010299956639813,-0.08803166394064613,0.014583938931907962,0.12219008051324011,0.0038795731568263122,0.15634640739802563
1.3010299956639813,-0.0880552689233014,0.014578044980889032,0.12219582818190512,0.0038777690077948816,0.15634835782941092
1.3010299956639813,-0.08807648807704145,0.014589624274165892,0.122184139127342,0.0038764152852640166,0.1563498213132281
1.3010299956639813,-0.08809981556867719,0.014583572276662151,0.12219004638702825,0.0038746301855152924,0.1563517511507943
1.3010299956639813,-0.088123008342361,0.014577444983012654,0.12219602970361344,0.003872854468389196,0.1563536708449847
1.3010299956639813,-0.08814380417773869,0.01458879271448391,0.12218457453560501,0.0038715294177633294,0.15635510333214775
1.3010299956639813,-0.0881667279437866,0.014582512116996542,0.12219071265129729,0.0038697721422908658,0.15635700308941536
1.3010299956639813,-0.08818724617989847,0.014593712203620629,0.12217940665183524,0.003868465883956062,0.15635841526058802
1.3010299956639813,-0.08820990643388617,0.014587281327041986,0.12218569651001546,0.003866726657041918,0.1563602955059006
1.3010299956639813,-0.08823243868937142,0.014580779122963433,0.12219205841757738,0.003864996333337352,0.15636216612612178
1.3010299956639813,-0.08825255478031785,0.01459175830703028,0.12218097552219705,0.003863717227136707,0.15636354894363597
1.3010299956639813,-0.08827483143904903,0.014585110286013211,0.12218748466431562,0.0038620043873898984,0.15636540066228127
1.3010299956639813,-0.08829468365451926,0.014595948614213365,0.12217654406872185,0.0038607430895338073,0.15636676422753093
1.3010299956639813,-0.08831670984767682,0.014589157622967005,0.12218319756904951,0.003859047368203718,0.15636859743977977
1.3010299956639813,-0.08833630344163296,0.014599857673258406,0.12217239666481132,0.003857803502860316,0.15636994215906996
1.3010299956639813,-0.08835808416273727,0.014592926491392114,0.12217919171494174,0.003856124544784205,0.15637175724888197
1.3010299956639813,-0.08837974555703024,0.014585929141384363,0.12218605360516807,0.003854453874146601,0.15637356337930094
1.3010299956639813,-0.08839896435952059,0.01459642212213211,0.12217546181354451,0.003853235206678705,0.15637488085764467
1.3010299956639813,-0.0884203874785937,0.01458928868540609,0.12218246110828035,0.003851580788799507,0.15637666941751405
1.3010299956639813,-0.08843936015009551,0.014599649623006715,0.12217200270104146,0.003850378663261402,0.15637796901269047
1.3010299956639813,-0.08846054966381478,0.014592382718770563,0.1221791367542525,0.0038487401672844066,0.1563797403596925
1.3010299956639813,-0.08847928099192806,0.01460261398238307,0.12216880933462083,0.003847554243047796,0.15638102243994834
1.3010299956639813,-0.08850024144771114,0.014595216169334624,0.12217607556152647,0.003845931347286755,0.1563827769218521
1.3010299956639813,-0.08851873609616388,0.014605320072625053,0.12216587678897257,0.0038447612930373838,0.15638404184536497
1.3010299956639813,-0.08853947192295684,0.014597793850682616,0.12217327266428987,0.003843153684661573,0.15638577980036591
1.3010299956639813,-0.0885577344355901,0.014607772653423256,0.1221632002529078,0.003841999178083121,0.15638702791558576
1.3010299956639813,-0.08857824994769031,0.014600120465398946,0.12217072330915371,0.003840406552815774,0.15638874967263158
1.3010299956639813,-0.08859865822583733,0.014592409393383797,0.12217830585219247,0.0038388213621070076,0.15639046339231671
1.3010299956639813,-0.08861658415302238,0.014602200608228765,0.12216842285194272,0.0038376893421154423,0.15639168719771307
1.3010299956639813,-0.08863677834024603,0.014594367181267269,0.12217612892927492,0.0038361186966870036,0.1563933851927708
