z,vm,na,k,cl,x
-0.9630430430430428,-0.07427594797479374,0.014920260013145814,0.13087531219150236,0.004848882423929912,0.1463555453714219
-0.958048048048048,-0.07420747165757682,0.014882079408252704,0.13054040525418067,0.004861322437111037,0.1467161929004556
-0.9530530530530528,-0.07413848010303825,0.014843710328647721,0.13020384508248267,0.004873888329562806,0.14707855625930677
-0.948058058058058,-0.07406896733810484,0.014805151428817087,0.1298656198740313,0.004886582003976667,0.1474426466931749
-0.9430630630630628,-0.07399892729550166,0.014766401351528185,0.1295257177236558,0.004899405401216445,0.14780847552359955
-0.938068068068068,-0.07392835381187121,0.014727458727731941,0.12918412662253567,0.004912360501270849,0.1481760541484615
-0.9330730730730727,-0.07385724062584736,0.014688322176465403,0.1288408344573459,0.004925449324234286,0.14854539404195438
-0.928078078078078,-0.07378558137608268,0.014648990304754413,0.1284958290094035,0.004938673931317063,0.14891650675452497
-0.9230830830830827,-0.07371336959922795,0.014609461707516515,0.12814909795381574,0.004952036425885901,0.14928940391278184
-0.918088088088088,-0.07364059872786252,0.014569734967464209,0.1278006288586314,0.004965538954535875,0.1496640972193685
-0.9130930930930927,-0.07356726208837407,0.014529808655008443,0.12745040918399436,0.00497918370819488,0.15004059845280227
-0.9080980980980979,-0.07349335289878625,0.014489681328162621,0.12709842628130164,0.004992972923261729,0.15041891946727398
-0.9031031031031032,-0.07341886426653296,0.01444935153244706,0.12674466739236515,0.0050069088827791024,0.15079907219240865
-0.8981081081081079,-0.07334378918617757,0.014408817800794092,0.12638911964857955,0.005020993917642561,0.15118106863298378
-0.8931131131131131,-0.07326812053707547,0.014368078653453792,0.126031770070095,0.0050352304078469376,0.15156492086860426
-0.8881181181181179,-0.07319185108097848,0.01432713259790045,0.12567260556499707,0.005049620783771411,0.15195064105333103
-0.8831231231231231,-0.0731149734595793,0.014285978128739983,0.12531161292849435,0.005064167527504673,0.15233824141526098
-0.8781281281281279,-0.0730374801919944,0.014244613727618215,0.12494877884211406,0.005078873174211639,0.1527277342560561
-0.8731331331331331,-0.07295936367218336,0.014203037863130317,0.12458408987290769,0.005093740313543176,0.15311913195041882
-0.8681381381381379,-0.07288061616630305,0.014161248990731318,0.1242175324726659,0.00510877159109049,0.15351244694551233
-0.8631431431431431,-0.07280122980999455,0.01411924555264804,0.12384909297714626,0.005123969709885706,0.15390769176032
-0.8581481481481479,-0.07272119660560104,0.014077025977792377,0.12347875760531232,0.005139337431950434,0.15430487898494485
-0.8531531531531531,-0.07264050841931441,0.014034588681676225,0.1231065124585876,0.005154877579894012,0.15470402127984212
-0.8481581581581579,-0.07255915697824851,0.013991932066327945,0.12273234352012272,0.005170593038563381,0.15510513137498597
-0.8431631631631631,-0.0724771338674372,0.013949054520210906,0.12235623665408092,0.005186486756746374,0.1555082220689618
-0.8381681681681679,-0.07239443052675457,0.013905954418143896,0.12197817760493995,0.005202561748930535,0.1559133062279856
-0.8331731731731731,-0.07231103824775507,0.01386263012122374,0.12159815199681337,0.005218821097119523,0.15632039678484336
-0.8281781781781778,-0.07222694817043143,0.01381907997675025,0.121216145332792,0.005235267952709275,0.15672950673774844
-0.8231831831831831,-0.07214215127988768,0.01377530231815382,0.12083214299430911,0.005251905538426178,0.15714064914911086
-0.8181881881881878,-0.07205663840292469,0.013731295464925604,0.12044613024052775,0.005268737150329682,0.15755383714421695
